step,loss,ce_unweighted,lr
2809,6.062483787536621,6.479804992675781,9.786638660368433e-05
2810,5.981691837310791,5.994466304779053,9.780698259929863e-05
2811,5.645580768585205,5.7542829513549805,9.774758400573595e-05
2812,6.129886150360107,6.130344390869141,9.768819084935526e-05
2813,5.9464111328125,5.888214588165283,9.762880315651313e-05
2814,5.993711948394775,5.84580135345459,9.756942095356365e-05
2815,5.93489933013916,5.818321228027344,9.751004426685852e-05
2816,6.130283355712891,6.209794521331787,9.7450673122747e-05
2817,5.9547624588012695,5.998539924621582,9.739130754757584e-05
2818,6.2673726081848145,5.9895758628845215,9.733194756768937e-05
2819,5.924629211425781,6.008391380310059,9.727259320942945e-05
2820,5.81024169921875,5.720685958862305,9.721324449913531e-05
2821,6.073801517486572,6.10503625869751,9.715390146314392e-05
2822,5.914309501647949,5.932041168212891,9.709456412778946e-05
2823,6.11151647567749,6.237517356872559,9.703523251940374e-05
2824,5.943953990936279,5.944709300994873,9.697590666431603e-05
2825,5.743454456329346,5.7074809074401855,9.691658658885296e-05
2826,6.060832977294922,5.8309407234191895,9.685727231933872e-05
2827,5.8932061195373535,5.9402756690979,9.679796388209479e-05
2828,6.182594299316406,6.21185827255249,9.673866130344018e-05
2829,5.994668960571289,6.007534503936768,9.667936460969115e-05
2830,5.755093097686768,5.86384391784668,9.662007382716157e-05
2831,5.879310607910156,5.8637614250183105,9.656078898216244e-05
2832,5.909809112548828,6.028547286987305,9.650151010100232e-05
2833,5.957406520843506,5.988468647003174,9.644223720998701e-05
2834,5.854854583740234,6.027612209320068,9.63829703354197e-05
2835,5.82180643081665,5.992441654205322,9.63237095036009e-05
2836,6.1454176902771,6.186982154846191,9.626445474082847e-05
2837,5.730942726135254,5.792070388793945,9.620520607339747e-05
2838,6.131026268005371,6.176806926727295,9.614596352760041e-05
2839,6.252972602844238,6.234721660614014,9.608672712972697e-05
2840,5.704660415649414,5.781196117401123,9.60274969060641e-05
2841,5.719241142272949,5.479171276092529,9.596827288289609e-05
2842,5.954371929168701,5.999924659729004,9.590905508650443e-05
2843,6.245946884155273,6.175188064575195,9.584984354316782e-05
2844,6.295653820037842,6.213961124420166,9.579063827916226e-05
2845,5.982041835784912,5.834973335266113,9.573143932076088e-05
2846,5.842368125915527,5.862527847290039,9.567224669423407e-05
2847,5.8001532554626465,5.663268089294434,9.561306042584943e-05
2848,5.818885803222656,5.813734531402588,9.555388054187158e-05
2849,6.131805419921875,6.1060662269592285,9.549470706856256e-05
2850,5.894349575042725,6.053301811218262,9.543554003218136e-05
2851,6.194615364074707,6.161901950836182,9.537637945898419e-05
2852,5.912338733673096,5.97180700302124,9.53172253752244e-05
2853,6.010522842407227,6.119663238525391,9.525807780715246e-05
2854,5.885664939880371,5.991371154785156,9.519893678101588e-05
2855,5.794375419616699,5.702510356903076,9.513980232305942e-05
2856,6.0016279220581055,5.958784580230713,9.508067445952473e-05
2857,5.775117874145508,5.931424140930176,9.502155321665065e-05
2858,5.790981769561768,5.842172145843506,9.496243862067311e-05
2859,5.872842788696289,5.77994441986084,9.4903330697825e-05
2860,5.886139869689941,5.918952465057373,9.484422947433633e-05
2861,5.797204971313477,5.924993991851807,9.478513497643409e-05
2862,5.946951866149902,6.105984687805176,9.472604723034224e-05
2863,5.814427852630615,5.784604072570801,9.466696626228189e-05
2864,6.036355972290039,5.934533596038818,9.4607892098471e-05
2865,5.971113204956055,5.926118850708008,9.454882476512453e-05
2866,5.790875434875488,5.899519920349121,9.448976428845449e-05
2867,5.629632472991943,5.658116340637207,9.44307106946698e-05
2868,6.0311431884765625,5.923532009124756,9.437166400997628e-05
2869,5.775360107421875,5.915710926055908,9.431262426057676e-05
2870,5.969250679016113,5.926523208618164,9.425359147267096e-05
2871,5.92274284362793,5.978099346160889,9.41945656724555e-05
2872,5.948122501373291,5.985347747802734,9.413554688612392e-05
2873,6.14056396484375,6.214539527893066,9.407653513986662e-05
2874,5.852418422698975,5.956309795379639,9.401753045987091e-05
2875,6.02436637878418,5.959918022155762,9.395853287232095e-05
2876,5.925877094268799,5.9520087242126465,9.389954240339771e-05
2877,5.7058563232421875,5.742646217346191,9.384055907927908e-05
2878,5.810306549072266,5.94950008392334,9.378158292613976e-05
2879,5.8092570304870605,5.851296424865723,9.372261397015116e-05
2880,5.906229019165039,5.949288368225098,9.366365223748168e-05
2881,5.725558757781982,5.665801048278809,9.36046977542964e-05
2882,6.029092311859131,6.086794376373291,9.354575054675712e-05
2883,5.963006019592285,5.98128080368042,9.34868106410226e-05
2884,6.07193660736084,5.929551124572754,9.342787806324818e-05
2885,5.977258682250977,5.899881362915039,9.336895283958606e-05
2886,6.060427188873291,5.90138578414917,9.331003499618513e-05
2887,6.278759956359863,6.240123271942139,9.325112455919101e-05
2888,5.996557235717773,6.103054523468018,9.319222155474601e-05
2889,6.058261871337891,6.104921340942383,9.313332600898919e-05
2890,6.055105209350586,6.078671455383301,9.307443794805628e-05
2891,6.107766151428223,6.140078544616699,9.301555739807968e-05
2892,5.595747470855713,5.6344075202941895,9.29566843851885e-05
2893,6.123176097869873,6.204339504241943,9.289781893550836e-05
2894,6.000776767730713,6.031013488769531,9.283896107516176e-05
2895,5.872012138366699,5.959946155548096,9.278011083026763e-05
2896,6.095334053039551,6.177720546722412,9.27212682269416e-05
2897,6.252520561218262,6.294527053833008,9.266243329129591e-05
2898,5.8528547286987305,5.713775634765625,9.26036060494394e-05
2899,6.133277416229248,6.224100589752197,9.254478652747749e-05
2900,5.832082271575928,5.850414752960205,9.248597475151219e-05
2901,6.334633827209473,6.1518354415893555,9.242717074764195e-05
2902,5.785101890563965,5.868554592132568,9.236837454196201e-05
2903,5.999073505401611,5.996864318847656,9.230958616056395e-05
2904,5.907341480255127,5.8890509605407715,9.225080562953592e-05
2905,6.116423606872559,6.114710330963135,9.219203297496263e-05
2906,5.8557634353637695,5.834409236907959,9.213326822292527e-05
2907,6.12269401550293,6.1270856857299805,9.207451139950154e-05
2908,5.925145149230957,5.971185207366943,9.20157625307656e-05
2909,5.981705188751221,6.134426593780518,9.195702164278812e-05
2910,5.960806846618652,5.936507225036621,9.189828876163607e-05
2911,5.81018590927124,6.024990081787109,9.183956391337316e-05
2912,5.894561767578125,5.911810398101807,9.17808471240592e-05
2913,6.244938850402832,6.2209672927856445,9.172213841975077e-05
2914,5.801005840301514,5.925031661987305,9.166343782650058e-05
2915,5.730693817138672,5.906332492828369,9.160474537035784e-05
2916,5.803513526916504,5.92762565612793,9.154606107736816e-05
2917,6.246047019958496,6.226223468780518,9.148738497357354e-05
2918,6.150024890899658,6.071321964263916,9.142871708501233e-05
2919,5.877906322479248,5.84307336807251,9.137005743771923e-05
2920,5.870899677276611,5.969758033752441,9.131140605772525e-05
2921,5.765427589416504,5.6699347496032715,9.125276297105778e-05
2922,5.934913158416748,5.972737789154053,9.119412820374056e-05
2923,5.939754486083984,5.88101863861084,9.113550178179353e-05
2924,6.212108612060547,6.3279709815979,9.107688373123302e-05
2925,5.852076530456543,5.959092617034912,9.101827407807161e-05
2926,6.116292953491211,6.144174098968506,9.095967284831817e-05
2927,5.668529510498047,5.723289966583252,9.090108006797779e-05
2928,6.016178607940674,6.050840854644775,9.08424957630519e-05
2929,6.1878485679626465,6.109685897827148,9.0783919959538e-05
2930,6.121523857116699,6.040461540222168,9.072535268343008e-05
2931,5.986276626586914,6.016829013824463,9.066679396071807e-05
2932,6.137332916259766,5.966979503631592,9.060824381738826e-05
2933,5.83099889755249,5.9153313636779785,9.054970227942312e-05
2934,6.017432689666748,6.081058025360107,9.049116937280126e-05
2935,5.995198726654053,6.065549373626709,9.043264512349747e-05
2936,5.685060977935791,5.690845966339111,9.037412955748274e-05
2937,5.962597370147705,6.120049476623535,9.03156227007242e-05
2938,6.392499923706055,6.339893341064453,9.025712457918502e-05
2939,6.039336681365967,6.196047306060791,9.019863521882461e-05
2940,5.99958610534668,5.918454647064209,9.014015464559842e-05
2941,6.053340911865234,6.030957221984863,9.008168288545807e-05
2942,5.791657447814941,5.851224899291992,9.002321996435119e-05
2943,5.953948020935059,6.071569442749023,8.996476590822151e-05
2944,6.056346893310547,6.089467525482178,8.990632074300887e-05
2945,5.745760917663574,5.69482946395874,8.984788449464916e-05
2946,6.0240702629089355,6.0300116539001465,8.978945718907421e-05
2947,5.958446979522705,6.121092796325684,8.973103885221205e-05
2948,5.760162353515625,5.837765693664551,8.967262950998658e-05
2949,5.65924596786499,5.8001017570495605,8.961422918831774e-05
2950,5.818692207336426,5.924514293670654,8.955583791312158e-05
2951,6.148195266723633,6.130308151245117,8.949745571030998e-05
2952,6.052554130554199,6.203726291656494,8.94390826057909e-05
2953,5.824082851409912,5.958498477935791,8.938071862546822e-05
2954,5.966163635253906,5.797799110412598,8.932236379524174e-05
2955,5.927569389343262,6.01107120513916,8.926401814100731e-05
2956,5.602754592895508,5.623138427734375,8.92056816886566e-05
2957,6.008432865142822,6.042359828948975,8.914735446407718e-05
2958,5.67671012878418,5.805232048034668,8.908903649315266e-05
2959,5.721240997314453,5.770007610321045,8.903072780176243e-05
2960,5.864546775817871,5.896492004394531,8.897242841578173e-05
2961,5.729169845581055,5.859568119049072,8.891413836108184e-05
2962,6.12260103225708,5.800279140472412,8.885585766352973e-05
2963,5.864769458770752,5.855947971343994,8.879758634898827e-05
2964,5.954407691955566,5.970453262329102,8.873932444331623e-05
2965,6.157797336578369,6.127175331115723,8.86810719723681e-05
2966,5.936184406280518,6.005348205566406,8.862282896199423e-05
2967,5.997713088989258,5.885297775268555,8.856459543804081e-05
2968,5.974373817443848,6.062439918518066,8.850637142634977e-05
2969,5.992753982543945,6.098204135894775,8.844815695275883e-05
2970,5.86683464050293,6.028278350830078,8.83899520431015e-05
2971,6.149075984954834,6.241584300994873,8.833175672320697e-05
2972,6.154147624969482,6.217242240905762,8.827357101890032e-05
2973,5.9733147621154785,5.86283540725708,8.821539495600224e-05
2974,5.957000732421875,5.919268608093262,8.815722856032913e-05
2975,6.133955955505371,6.0635199546813965,8.809907185769321e-05
2976,5.986456871032715,5.829836368560791,8.804092487390232e-05
2977,6.2961626052856445,6.209090709686279,8.798278763475996e-05
2978,5.877533435821533,5.882044792175293,8.79246601660654e-05
2979,6.0741143226623535,6.002322673797607,8.786654249361348e-05
2980,5.999547004699707,6.130314826965332,8.780843464319476e-05
2981,5.845853805541992,5.681057453155518,8.775033664059544e-05
2982,6.108658790588379,6.307862758636475,8.769224851159727e-05
2983,5.796915054321289,5.755102634429932,8.763417028197774e-05
2984,5.898626327514648,5.7877888679504395,8.75761019775098e-05
2985,5.782185077667236,5.653554439544678,8.751804362396215e-05
2986,5.9413299560546875,5.993738174438477,8.745999524709896e-05
2987,5.655189514160156,5.831884384155273,8.740195687268002e-05
2988,5.817307472229004,5.823487758636475,8.73439285264607e-05
2989,5.7705888748168945,6.0119853019714355,8.728591023419188e-05
2990,5.935364723205566,6.037614822387695,8.722790202161999e-05
2991,6.067185401916504,6.1668243408203125,8.716990391448697e-05
2992,6.128934860229492,6.136995792388916,8.711191593853034e-05
2993,6.101072311401367,6.017110824584961,8.705393811948301e-05
2994,6.0414814949035645,5.812495231628418,8.699597048307357e-05
2995,5.953955173492432,5.885578155517578,8.693801305502589e-05
2996,5.926484107971191,5.88835334777832,8.688006586105937e-05
2997,6.062502861022949,6.044055938720703,8.682212892688897e-05
2998,5.754843711853027,5.778564929962158,8.676420227822497e-05
2999,6.081908702850342,6.136935234069824,8.670628594077313e-05
3000,5.870386600494385,5.850437164306641,8.664837994023467e-05
3001,5.9870171546936035,5.794863700866699,8.659048430230624e-05
3002,6.16789436340332,6.272329807281494,8.653259905267967e-05
3003,5.945959568023682,5.792336940765381,8.647472421704255e-05
3004,6.086991310119629,6.1039533615112305,8.641685982107754e-05
3005,6.165677547454834,6.247456073760986,8.635900589046279e-05
3006,6.002017021179199,6.00881290435791,8.630116245087186e-05
3007,6.044110298156738,6.169212341308594,8.624332952797352e-05
3008,5.924228191375732,5.809971809387207,8.618550714743196e-05
3009,5.845652103424072,5.645625114440918,8.612769533490672e-05
3010,5.966233253479004,5.9690752029418945,8.606989411605252e-05
3011,6.042542457580566,6.232219219207764,8.601210351651956e-05
3012,5.973423004150391,5.977149486541748,8.595432356195319e-05
3013,5.986769676208496,6.100961208343506,8.589655427799402e-05
3014,5.9276885986328125,5.848269939422607,8.583879569027808e-05
3015,6.12104606628418,6.004318714141846,8.578104782443648e-05
3016,5.95486307144165,5.880600929260254,8.572331070609569e-05
3017,5.6686248779296875,5.740668773651123,8.566558436087737e-05
3018,5.8295440673828125,5.788304805755615,8.560786881439839e-05
3019,5.849249839782715,5.794209003448486,8.55501640922708e-05
3020,5.969674110412598,5.894311904907227,8.549247022010197e-05
3021,6.048906326293945,6.007602691650391,8.543478722349423e-05
3022,5.950554847717285,5.917793273925781,8.537711512804538e-05
3023,6.1010942459106445,6.0426025390625,8.531945395934813e-05
3024,5.722772121429443,5.831875801086426,8.526180374299043e-05
3025,5.622523784637451,5.450430870056152,8.52041645045554e-05
3026,5.9964494705200195,5.967508316040039,8.514653626962125e-05
3027,5.726064682006836,5.864958763122559,8.508891906376136e-05
3028,6.104349136352539,6.08371114730835,8.503131291254414e-05
3029,6.059586524963379,5.917372226715088,8.497371784153314e-05
3030,6.065593242645264,6.237940311431885,8.491613387628694e-05
3031,6.187440872192383,6.041962146759033,8.485856104235932e-05
3032,5.734005928039551,5.941431522369385,8.480099936529897e-05
3033,5.975958347320557,5.74509334564209,8.474344887064971e-05
3034,6.144648551940918,5.988092422485352,8.468590958395038e-05
3035,5.921050071716309,5.984622478485107,8.462838153073485e-05
3036,5.9533562660217285,5.959417343139648,8.457086473653201e-05
3037,6.058498382568359,6.107250213623047,8.451335922686578e-05
3038,5.742706298828125,5.56795072555542,8.445586502725493e-05
3039,5.724625587463379,5.832901477813721,8.439838216321347e-05
3040,6.166826248168945,6.047459602355957,8.434091066025011e-05
3041,6.185381889343262,6.259156227111816,8.428345054386866e-05
3042,6.098647594451904,5.731402397155762,8.42260018395679e-05
3043,6.010751724243164,6.00496244430542,8.416856457284148e-05
3044,5.668084144592285,5.711851119995117,8.411113876917797e-05
3045,5.96917724609375,6.045233249664307,8.405372445406093e-05
3046,5.880796432495117,5.832221984863281,8.399632165296873e-05
3047,6.347984790802002,6.23046875,8.393893039137466e-05
3048,5.963021278381348,6.065545082092285,8.388155069474694e-05
3049,5.8995747566223145,5.933832168579102,8.382418258854859e-05
3050,5.772900581359863,5.962040901184082,8.376682609823752e-05
3051,6.0447587966918945,6.014138221740723,8.370948124926649e-05
3052,6.074166297912598,6.11184024810791,8.365214806708305e-05
3053,5.752337455749512,6.0058722496032715,8.359482657712967e-05
3054,5.928630828857422,6.065658092498779,8.353751680484352e-05
3055,5.903656482696533,5.768738269805908,8.348021877565657e-05
3056,5.95866584777832,5.992504119873047,8.342293251499575e-05
3057,6.0744194984436035,6.145832538604736,8.336565804828258e-05
3058,5.713955879211426,5.903079032897949,8.330839540093336e-05
3059,5.873518943786621,5.818320274353027,8.325114459835928e-05
3060,6.116036415100098,6.066086292266846,8.319390566596612e-05
3061,5.908880710601807,5.919515132904053,8.313667862915452e-05
3062,5.930184364318848,5.9604620933532715,8.307946351331976e-05
3063,5.980348587036133,6.107325553894043,8.302226034385186e-05
3064,6.1360063552856445,6.0591301918029785,8.296506914613549e-05
3065,5.699020862579346,5.783124923706055,8.290788994555013e-05
3066,5.630147457122803,5.870489120483398,8.285072276746974e-05
3067,5.784252166748047,5.672287464141846,8.279356763726315e-05
3068,5.786741256713867,5.780136585235596,8.273642458029376e-05
3069,6.030778884887695,5.777297019958496,8.267929362191953e-05
3070,6.129402160644531,5.988864421844482,8.262217478749319e-05
3071,5.902317047119141,5.9312424659729,8.256506810236201e-05
3072,5.879758834838867,5.911739349365234,8.250797359186787e-05
3073,5.834543228149414,5.987325668334961,8.245089128134728e-05
3074,6.0962347984313965,5.91811466217041,8.23938211961313e-05
3075,6.101251602172852,6.160318374633789,8.233676336154564e-05
3076,5.864837169647217,5.792673587799072,8.227971780291042e-05
3077,5.788913726806641,5.948118209838867,8.222268454554048e-05
3078,5.807943344116211,5.950460910797119,8.216566361474512e-05
3079,6.112251281738281,6.277580261230469,8.210865503582816e-05
3080,6.210801124572754,6.243588924407959,8.205165883408796e-05
3081,5.930027961730957,5.964062213897705,8.199467503481743e-05
3082,6.239467620849609,5.997951507568359,8.19377036633039e-05
3083,5.770627021789551,5.680172920227051,8.188074474482918e-05
3084,5.680769920349121,5.687258720397949,8.182379830466969e-05
3085,6.2909255027771,6.266852378845215,8.17668643680961e-05
3086,6.080478668212891,6.123044013977051,8.170994296037372e-05
3087,5.887114524841309,5.828864097595215,8.165303410676221e-05
3088,5.893425464630127,6.026220798492432,8.159613783251565e-05
3089,6.132142066955566,6.1481614112854,8.15392541628826e-05
3090,6.139187335968018,6.226473331451416,8.148238312310598e-05
3091,5.525341987609863,5.622743129730225,8.142552473842307e-05
3092,5.751921653747559,5.826821327209473,8.136867903406567e-05
3093,6.165667533874512,6.115779876708984,8.131184603525979e-05
3094,6.179191589355469,6.113112926483154,8.125502576722583e-05
3095,5.799286365509033,5.8569817543029785,8.119821825517868e-05
3096,5.841651916503906,5.860548973083496,8.114142352432745e-05
3097,5.715712547302246,5.750800132751465,8.108464159987555e-05
3098,6.011627197265625,5.965784072875977,8.10278725070208e-05
3099,5.755632400512695,5.764035701751709,8.09711162709553e-05
3100,5.718256950378418,5.856359481811523,8.091437291686536e-05
3101,5.793593883514404,5.902170658111572,8.085764246993175e-05
3102,6.043888568878174,6.032015323638916,8.080092495532927e-05
3103,5.907598972320557,6.11602783203125,8.074422039822724e-05
3104,5.87932014465332,5.985483169555664,8.068752882378902e-05
3105,6.017838478088379,5.918642997741699,8.063085025717235e-05
3106,5.782423973083496,5.922823429107666,8.05741847235291e-05
3107,5.646013259887695,5.563320636749268,8.051753224800542e-05
3108,5.992342472076416,5.825474262237549,8.046089285574161e-05
3109,5.615416049957275,5.563945293426514,8.040426657187223e-05
3110,5.986504554748535,5.857026100158691,8.034765342152604e-05
3111,5.691880702972412,5.781936168670654,8.029105342982581e-05
3112,5.67503547668457,5.631453037261963,8.023446662188865e-05
3113,6.0015106201171875,6.118960857391357,8.017789302282575e-05
3114,5.864435195922852,5.980167865753174,8.012133265774242e-05
3115,6.057764530181885,5.954853534698486,8.006478555173813e-05
3116,5.885126113891602,5.848422527313232,8.000825172990645e-05
3117,5.697775840759277,5.753981113433838,7.995173121733508e-05
3118,5.826708793640137,5.9611358642578125,7.989522403910578e-05
3119,5.895510673522949,6.119032382965088,7.983873022029435e-05
3120,5.947135925292969,5.921690464019775,7.978224978597084e-05
3121,5.963476181030273,5.837435245513916,7.972578276119913e-05
3122,6.028752326965332,6.08259916305542,7.966932917103727e-05
3123,5.724796295166016,5.806468486785889,7.961288904053739e-05
3124,5.556423187255859,5.514223098754883,7.955646239474555e-05
3125,6.075237274169922,6.218596935272217,7.950004925870185e-05
3126,6.346696853637695,5.903520107269287,7.944364965744047e-05
3127,5.931070804595947,6.1196136474609375,7.938726361598952e-05
3128,6.059330940246582,6.035078048706055,7.9330891159371e-05
3129,5.966562747955322,5.98023796081543,7.927453231260113e-05
3130,5.666996002197266,5.724254608154297,7.921818710068983e-05
3131,5.826140403747559,5.932827472686768,7.916185554864112e-05
3132,6.264468193054199,6.371199131011963,7.910553768145292e-05
3133,6.119011878967285,6.074884414672852,7.904923352411706e-05
3134,5.82498836517334,5.767439842224121,7.899294310161936e-05
3135,6.185092926025391,6.227447032928467,7.893666643893943e-05
3136,5.8045854568481445,5.857087135314941,7.888040356105079e-05
3137,5.897428512573242,5.8780741691589355,7.8824154492921e-05
3138,6.112934112548828,5.692997455596924,7.876791925951129e-05
3139,6.039761543273926,5.899139404296875,7.871169788577684e-05
3140,6.072951316833496,6.17307186126709,7.865549039666671e-05
3141,5.818368911743164,5.880013465881348,7.859929681712375e-05
3142,6.086703777313232,6.054777145385742,7.854311717208463e-05
3143,6.03546142578125,6.024500846862793,7.848695148647989e-05
3144,6.081977844238281,5.942119598388672,7.843079978523381e-05
3145,6.225240230560303,6.117365837097168,7.837466209326454e-05
3146,5.922435283660889,5.923277378082275,7.831853843548397e-05
3147,5.828271389007568,5.886371612548828,7.826242883679771e-05
3148,6.155587196350098,6.128728866577148,7.820633332210523e-05
3149,5.819340705871582,5.919874668121338,7.81502519162997e-05
3150,5.919696807861328,5.881257057189941,7.809418464426799e-05
3151,5.991717338562012,5.953239440917969,7.80381315308908e-05
3152,5.91767692565918,5.898852348327637,7.798209260104246e-05
3153,6.033636093139648,6.105224609375,7.7926067879591e-05
3154,5.9126763343811035,5.8000569343566895,7.787005739139827e-05
3155,5.998158931732178,5.9887800216674805,7.781406116131959e-05
3156,5.8276190757751465,6.017882823944092,7.775807921420422e-05
3157,5.9518537521362305,6.151174545288086,7.770211157489483e-05
3158,6.063876152038574,6.066301345825195,7.764615826822784e-05
3159,6.052505970001221,5.884356498718262,7.759021931903336e-05
3160,5.967955589294434,5.95258092880249,7.75342947521351e-05
3161,5.996672630310059,6.026942729949951,7.747838459235032e-05
3162,6.150781631469727,6.3608927726745605,7.742248886448999e-05
3163,5.929945945739746,6.028021335601807,7.736660759335863e-05
3164,6.224742889404297,6.131185054779053,7.731074080375427e-05
3165,6.17791748046875,6.2093634605407715,7.725488852046867e-05
3166,5.720541000366211,5.777801990509033,7.719905076828701e-05
3167,5.797523498535156,5.919093608856201,7.714322757198809e-05
3168,5.943453788757324,5.841561794281006,7.708741895634426e-05
3169,6.0599541664123535,6.186275959014893,7.703162494612134e-05
3170,5.904762268066406,5.771579265594482,7.697584556607876e-05
3171,5.980377197265625,5.918087005615234,7.692008084096935e-05
3172,5.83639669418335,5.857558727264404,7.686433079553952e-05
3173,5.749688148498535,5.81574010848999,7.680859545452914e-05
3174,5.898781776428223,5.7722086906433105,7.675287484267157e-05
3175,5.970895290374756,5.938713073730469,7.669716898469355e-05
3176,5.823719024658203,5.852500915527344,7.664147790531542e-05
3177,5.828998565673828,5.898306369781494,7.65858016292508e-05
3178,5.730624198913574,5.794086933135986,7.653014018120685e-05
3179,6.050673961639404,6.000899314880371,7.647449358588419e-05
3180,6.204662799835205,6.066028594970703,7.641886186797669e-05
3181,5.605896472930908,5.817612171173096,7.63632450521717e-05
3182,5.764203071594238,5.9078688621521,7.630764316315007e-05
3183,5.943825721740723,5.963654041290283,7.625205622558578e-05
3184,6.042116641998291,6.157775402069092,7.619648426414646e-05
3185,6.195566177368164,6.118664741516113,7.614092730349285e-05
3186,6.045802116394043,6.149430274963379,7.608538536827915e-05
3187,6.0474324226379395,5.987788677215576,7.602985848315289e-05
3188,5.953944206237793,5.936631679534912,7.597434667275489e-05
3189,5.673584938049316,5.732445240020752,7.591884996171932e-05
3190,5.7174224853515625,5.9467573165893555,7.586336837467362e-05
3191,6.097377777099609,6.065950870513916,7.580790193623857e-05
3192,6.144562721252441,6.173370838165283,7.575245067102805e-05
3193,5.917565822601318,5.922171115875244,7.569701460364948e-05
3194,5.466811180114746,5.397948741912842,7.564159375870334e-05
3195,6.0168986320495605,6.088011741638184,7.558618816078337e-05
3196,6.14448356628418,6.297662258148193,7.553079783447666e-05
3197,5.5467047691345215,5.57098388671875,7.547542280436337e-05
3198,5.7848896980285645,5.753063678741455,7.542006309501701e-05
3199,5.935268402099609,5.907362461090088,7.536471873100422e-05
3200,5.69954776763916,5.570685863494873,7.530938973688477e-05
3201,6.037807464599609,6.1338701248168945,7.52540761372118e-05
3202,5.969122409820557,6.028987407684326,7.519877795653142e-05
3203,5.9560956954956055,5.8874921798706055,7.514349521938298e-05
3204,6.02060079574585,5.986522674560547,7.5088227950299e-05
3205,5.876321792602539,5.899616718292236,7.503297617380507e-05
3206,6.289252281188965,6.472325801849365,7.497773991441996e-05
3207,6.218454360961914,5.922642707824707,7.492251919665556e-05
3208,5.979221343994141,5.859368801116943,7.486731404501684e-05
3209,6.058476448059082,6.031561374664307,7.481212448400179e-05
3210,5.725613594055176,5.929713726043701,7.475695053810165e-05
3211,5.9676337242126465,6.090492248535156,7.470179223180058e-05
3212,6.144534111022949,6.037361145019531,7.464664958957589e-05
3213,6.103875160217285,5.752111911773682,7.459152263589786e-05
3214,6.154553413391113,6.026925086975098,7.453641139522989e-05
3215,6.082920074462891,6.280300140380859,7.448131589202834e-05
3216,5.9642157554626465,6.23582124710083,7.442623615074262e-05
3217,6.125450134277344,6.160477638244629,7.437117219581515e-05
3218,5.800897598266602,5.81169319152832,7.431612405168137e-05
3219,5.880263328552246,5.843488693237305,7.42610917427696e-05
3220,6.394513130187988,6.427642822265625,7.420607529350121e-05
3221,5.94219970703125,5.9787373542785645,7.415107472829057e-05
3222,5.728675842285156,6.039856433868408,7.409609007154494e-05
3223,6.057852745056152,6.177138328552246,7.404112134766449e-05
3224,5.927171230316162,6.1005401611328125,7.398616858104244e-05
3225,5.731200218200684,5.823984146118164,7.393123179606479e-05
3226,6.078097343444824,6.1099371910095215,7.387631101711054e-05
3227,5.751174449920654,5.815693378448486,7.382140626855157e-05
3228,5.909874439239502,6.109877109527588,7.376651757475257e-05
3229,5.81397819519043,5.80822229385376,7.371164496007128e-05
3230,5.887821197509766,6.031832695007324,7.365678844885808e-05
3231,5.950338363647461,5.9110798835754395,7.36019480654564e-05
3232,5.897928237915039,5.924436569213867,7.354712383420239e-05
3233,5.932468414306641,5.754609107971191,7.34923157794251e-05
3234,5.856936454772949,6.0690178871154785,7.343752392544634e-05
3235,6.107176303863525,5.891335487365723,7.338274829658081e-05
3236,5.59293270111084,5.691289901733398,7.332798891713595e-05
3237,5.8705830574035645,5.777379989624023,7.327324581141194e-05
3238,6.095310211181641,6.092642784118652,7.321851900370193e-05
3239,5.741703987121582,5.809076309204102,7.316380851829163e-05
3240,5.665703773498535,5.738908290863037,7.310911437945959e-05
3241,6.055696964263916,5.997166156768799,7.305443661147715e-05
3242,5.770089149475098,5.765510082244873,7.299977523860826e-05
3243,5.901193141937256,5.8739914894104,7.294513028510971e-05
3244,5.997895240783691,6.114539623260498,7.289050177523104e-05
3245,5.529556751251221,5.615617275238037,7.283588973321429e-05
3246,6.269709587097168,6.350305080413818,7.278129418329443e-05
3247,6.070041179656982,5.925161361694336,7.272671514969894e-05
3248,6.060024261474609,6.022896766662598,7.267215265664804e-05
3249,5.724741458892822,5.753963947296143,7.261760672835465e-05
3250,5.7313737869262695,6.014913082122803,7.256307738902421e-05
3251,5.828426361083984,5.937840461730957,7.250856466285498e-05
3252,5.573276519775391,5.727766990661621,7.245406857403769e-05
3253,5.9887285232543945,6.036700248718262,7.239958914675578e-05
3254,6.117907524108887,6.104162216186523,7.234512640518523e-05
3255,5.813733100891113,5.883712291717529,7.229068037349465e-05
3256,5.7540082931518555,5.990184783935547,7.223625107584519e-05
3257,6.11826753616333,6.037037372589111,7.218183853639073e-05
3258,5.816506385803223,5.94387674331665,7.212744277927757e-05
3259,5.841282844543457,5.66046667098999,7.207306382864449e-05
3260,6.066848278045654,6.070183277130127,7.201870170862301e-05
3261,5.836538314819336,5.9697723388671875,7.196435644333708e-05
3262,5.838633060455322,5.728089332580566,7.191002805690312e-05
3263,5.680370330810547,5.781316757202148,7.185571657343017e-05
3264,6.052907943725586,6.238569259643555,7.180142201701969e-05
3265,6.062786102294922,5.9100022315979,7.174714441176568e-05
3266,5.723236083984375,5.756237506866455,7.169288378175456e-05
3267,5.953606605529785,6.162346839904785,7.163864015106528e-05
3268,5.940827369689941,5.64250373840332,7.158441354376919e-05
3269,5.826699256896973,5.9127349853515625,7.153020398393009e-05
3270,6.2172017097473145,6.058833122253418,7.147601149560428e-05
3271,6.055320739746094,6.043741226196289,7.142183610284044e-05
